sales_date,product_id,product_category,sales_quantity,unit_price,region,customer_id
2023-12-01,1044,Toys,8,43.76,South,10442
2023-07-23,1028,Furniture,7,735.7,West,10477
2023-10-24,1025,Furniture,10,859.7,North,10455
2023-06-06,1036,Toys,8,836.22,East,10388
2023-06-06,1038,Furniture,5,639.07,East,10362
2023-05-14,1049,Clothing,5,520.08,East,10395
2023-02-08,1016,Electronics,3,837.54,South,10033
2023-12-23,1031,Furniture,9,591.05,South,10493
2023-05-22,1005,Clothing,9,570.45,West,10472
2023-10-16,1001,Electronics,8,852.89,North,10159
2023-01-04,1039,Electronics,3,800.35,North,10480
2023-01-26,1004,Books,6,878.87,East,10104
2023-08-07,1028,Toys,5,962.99,West,10196
2023-01-14,1011,Toys,1,403.5,South,10174
2023-05-24,1043,Furniture,1,33.63,North,10357
2023-08-30,1011,Electronics,5,896.92,East,10413
2023-08-25,1004,Electronics,6,72.48,East,10356
2023-11-04,1012,Toys,1,785.04,East,10091
2023-08-29,1027,Toys,10,566.31,East,10029
2023-08-09,1029,Clothing,8,250.76,West,10407
2023-08-17,1049,Clothing,8,164.71,East,10135
2023-06-21,1004,Toys,9,959.47,South,10260
2023-04-27,1016,Books,8,518.63,South,10463
2023-02-19,1040,Electronics,6,831.14,South,10483
2023-12-03,1008,Books,4,379.87,North,10154
2023-06-06,1012,Toys,8,113.67,North,10376
2023-08-15,1026,Toys,1,869.93,East,10016
2023-11-27,1010,Clothing,1,429.74,North,10375
2023-03-02,1034,Books,10,889.31,North,10360
2023-06-27,1021,Electronics,6,922.26,South,10435
2023-02-27,1008,Toys,8,206.64,West,10329
2023-06-14,1003,Furniture,8,618.78,South,10079
2023-04-23,1014,Books,4,508.31,South,10413
2023-03-23,1007,Toys,7,148.87,West,10398
2023-05-18,1005,Furniture,9,236.14,East,10138
2023-03-29,1037,Toys,7,304.07,South,10136
2023-08-01,1016,Furniture,3,627.78,South,10488
2023-10-19,1037,Books,8,172.17,North,10213
2023-05-09,1037,Electronics,5,259.25,East,10348
2023-04-18,1026,Clothing,1,21.76,South,10186
2023-11-13,1007,Electronics,2,736.35,North,10191
2023-08-09,1029,Toys,7,357.48,West,10344
2023-12-12,1023,Clothing,3,210.63,South,10364
2023-09-23,1022,Furniture,8,62.09,North,10113
2023-06-05,1007,Clothing,8,355.96,West,10406
2023-08-24,1019,Clothing,6,441.76,West,10487
2023-06-02,1027,Electronics,8,919.45,West,10247
2023-01-14,1033,Clothing,10,222.0,North,10418
2023-02-22,1034,Clothing,6,837.86,South,10310
2023-07-27,1031,Furniture,1,185.67,South,10360
2023-10-02,1002,Furniture,3,396.69,West,10414
2023-09-02,1025,Toys,8,372.53,West,10166
2023-02-08,1014,Furniture,2,796.64,North,10471
2023-12-13,1008,Books,6,177.08,North,10206
2023-03-13,1022,Electronics,8,539.93,West,10160
2023-02-04,1018,Furniture,2,22.71,West,10324
2023-11-24,1018,Electronics,10,706.32,East,10449
2023-07-16,1018,Furniture,2,132.02,West,10371
2023-11-05,1042,Books,1,584.5,West,10274
2023-02-16,1048,Books,9,977.47,East,10165
2023-10-29,1011,Electronics,8,58.02,West,10323
2023-11-28,1046,Clothing,1,993.19,West,10204
2023-06-08,1032,Toys,10,319.74,North,10314
2023-01-22,1033,Furniture,1,732.09,North,10043
2023-03-07,1046,Toys,8,655.7,North,10410
2023-12-27,1043,Clothing,3,461.85,South,10263
2023-07-24,1032,Electronics,4,76.85,West,10125
2023-05-21,1009,Electronics,8,966.17,East,10135
2023-11-18,1050,Electronics,2,904.47,East,10466
2023-04-15,1024,Clothing,8,686.62,East,10267
2023-04-26,1041,Toys,1,491.33,East,10356
2023-09-03,1041,Books,7,568.16,East,10320
2023-05-08,1013,Clothing,9,83.79,South,10091
2023-02-19,1027,Furniture,9,105.62,East,10232
2023-11-04,1014,Furniture,5,201.22,South,10402
2023-03-15,1032,Electronics,1,750.97,North,10037
2023-09-10,1034,Clothing,7,538.59,South,10337
2023-12-04,1039,Toys,2,654.71,West,10103
2023-08-20,1034,Furniture,5,689.81,West,10194
2023-09-26,1031,Clothing,4,827.03,South,10258
2023-10-18,1019,Clothing,8,669.99,West,10119
2023-11-26,1016,Clothing,10,578.85,West,10447
2023-03-28,1024,Toys,2,216.93,West,10221
2023-03-02,1034,Books,5,676.86,North,10466
2023-05-14,1033,Clothing,6,317.51,South,10038
2023-11-04,1050,Furniture,10,358.18,West,10283
2023-08-23,1029,Toys,8,455.58,East,10300
2023-11-14,1014,Books,3,966.61,East,10447
2023-12-04,1043,Clothing,2,614.58,East,10038
2023-07-22,1040,Electronics,8,236.37,West,10221
2023-08-23,1023,Clothing,7,686.66,South,10350
2023-04-19,1043,Furniture,7,760.9,South,10218
2023-09-30,1012,Books,5,853.36,West,10389
2023-06-14,1007,Toys,4,586.62,South,10105
2023-10-04,1013,Electronics,4,718.02,East,10368
2023-02-27,1033,Furniture,2,315.54,South,10499
2023-09-19,1022,Electronics,7,989.46,West,10364
2023-03-25,1050,Electronics,9,242.37,West,10443
2023-10-02,1031,Clothing,9,222.93,South,10253
2023-05-05,1043,Toys,10,338.62,South,10486
2023-12-29,1031,Electronics,4,815.49,East,10329
2023-02-23,1029,Books,9,958.63,North,10039
2023-04-19,1022,Toys,9,374.87,South,10048
2023-02-22,1038,Clothing,8,682.62,West,10124
2023-12-24,1005,Books,9,401.86,West,10291
2023-05-29,1004,Toys,6,460.29,South,10457
2023-03-30,1016,Clothing,9,885.34,South,10296
2023-09-06,1045,Electronics,4,12.18,North,10025
2023-04-14,1005,Electronics,2,345.54,North,10283
2023-06-22,1025,Furniture,10,629.77,South,10208
2023-08-08,1049,Clothing,8,686.1,South,10310
2023-05-18,1019,Clothing,7,791.39,South,10402
2023-12-07,1028,Toys,2,515.49,East,10454
2023-03-12,1022,Toys,5,829.63,East,10102
2023-03-30,1034,Toys,10,647.9,North,10024
2023-04-10,1022,Furniture,6,267.41,South,10093
2023-06-09,1007,Furniture,6,669.45,North,10163
2023-06-02,1039,Electronics,2,980.72,West,10301
2023-11-20,1014,Books,4,967.88,South,10152
2023-08-07,1028,Electronics,9,874.72,West,10363
2023-12-01,1006,Furniture,2,126.95,North,10122
2023-08-24,1036,Books,1,448.95,West,10261
2023-09-22,1006,Clothing,7,255.73,South,10199
2023-01-09,1026,Clothing,6,555.35,North,10194
2023-06-19,1044,Clothing,10,729.73,South,10383
2023-05-23,1009,Electronics,6,73.45,West,10113
2023-10-20,1038,Clothing,2,249.0,East,10430
2023-02-06,1006,Clothing,4,646.36,East,10236
2023-05-24,1027,Books,6,830.72,East,10496
2023-07-22,1020,Clothing,9,153.39,East,10126
2023-01-27,1012,Books,1,69.26,South,10235
2023-12-25,1048,Furniture,8,339.3,North,10014
2023-08-19,1034,Furniture,1,797.92,North,10177
2023-03-01,1023,Books,1,953.37,North,10297
2023-06-26,1007,Furniture,3,728.53,South,10148
2023-03-21,1011,Electronics,2,501.26,West,10480
2023-09-10,1017,Clothing,2,438.36,South,10318
2023-12-06,1030,Toys,4,357.75,North,10066
2023-07-20,1012,Furniture,3,770.32,East,10284
2023-12-05,1015,Books,8,125.37,East,10177
2023-03-15,1048,Electronics,3,416.25,West,10003
2023-04-21,1036,Toys,8,960.2,South,10308
2023-06-11,1049,Electronics,10,248.33,East,10113
2023-01-07,1009,Furniture,2,245.85,East,10310
2023-12-10,1018,Books,8,192.26,South,10182
2023-03-03,1025,Electronics,6,354.93,South,10365
2023-08-10,1002,Books,8,23.54,North,10361
2023-09-27,1027,Furniture,8,509.83,North,10456
2023-08-06,1033,Furniture,7,797.74,North,10477
2023-10-26,1042,Books,8,998.57,South,10095
2023-02-09,1028,Furniture,8,531.88,South,10153
2023-07-10,1033,Electronics,3,410.99,East,10492
2023-02-28,1035,Books,2,466.29,East,10438
2023-02-20,1019,Furniture,8,460.48,West,10079
2023-02-10,1002,Electronics,8,686.91,North,10271
2023-08-22,1050,Clothing,1,752.68,North,10168
2023-04-29,1035,Clothing,6,150.61,North,10285
2023-04-29,1030,Furniture,7,581.9,West,10398
2023-09-04,1004,Electronics,1,565.5,East,10165
2023-05-15,1011,Books,9,325.56,South,10341
2023-11-23,1033,Toys,4,102.17,East,10325
2023-05-08,1040,Books,2,880.35,South,10370
2023-01-26,1016,Books,1,140.12,West,10482
2023-03-10,1049,Clothing,3,146.37,South,10454
2023-12-11,1048,Toys,9,72.94,East,10174
2023-12-14,1027,Furniture,1,776.63,East,10427
2023-06-21,1046,Toys,10,172.42,South,10255
2023-12-23,1008,Toys,4,447.63,North,10093
2023-12-05,1011,Electronics,10,324.29,East,10433
2023-05-23,1022,Electronics,2,674.12,West,10126
2023-09-13,1003,Clothing,10,408.33,South,10462
2023-07-04,1023,Books,9,140.35,North,10437
2023-01-19,1019,Books,5,799.0,South,10308
2023-08-07,1050,Electronics,3,625.08,South,10351
2023-08-16,1024,Furniture,8,125.85,South,10468
2023-04-13,1047,Furniture,9,825.78,East,10165
2023-04-28,1014,Clothing,8,422.59,South,10186
2023-10-06,1001,Furniture,2,540.84,West,10406
2023-04-09,1025,Books,3,617.88,West,10237
2023-03-29,1040,Books,3,677.01,North,10129
2023-05-26,1049,Toys,7,258.31,West,10220
2023-04-18,1006,Clothing,6,841.85,West,10463
2023-02-13,1033,Furniture,7,485.03,South,10096
2023-12-11,1045,Electronics,3,459.49,South,10126
2023-07-04,1050,Books,7,451.1,East,10127
2023-08-19,1029,Books,1,307.77,North,10262
2023-06-01,1024,Books,2,395.48,North,10118
2023-09-07,1017,Toys,6,669.08,North,10311
2023-02-14,1029,Toys,9,851.58,South,10475
2023-06-26,1029,Books,6,154.6,East,10147
2023-02-11,1011,Books,2,732.27,East,10355
2023-10-06,1050,Clothing,10,890.44,West,10336
2023-06-05,1049,Furniture,8,485.33,South,10134
2023-08-15,1023,Books,1,669.96,East,10057
2023-08-08,1011,Clothing,3,357.29,West,10211
2023-04-12,1004,Books,2,235.29,South,10086
2023-10-25,1029,Toys,6,430.15,South,10098
2023-05-09,1035,Furniture,1,973.2,South,10081
2023-02-02,1006,Clothing,7,308.19,East,10090
2023-01-07,1026,Books,8,452.46,South,10038
2023-06-07,1029,Electronics,2,246.43,South,10258
2023-11-30,1012,Toys,10,260.21,East,10345
2023-10-05,1035,Clothing,2,425.36,East,10388
2023-12-03,1049,Books,5,969.77,East,10243
2023-06-09,1021,Electronics,9,419.88,North,10388
2023-01-14,1021,Toys,10,498.12,West,10329
2023-01-16,1022,Toys,10,52.13,South,10381
2023-01-11,1004,Electronics,9,621.6,West,10409
2023-02-20,1044,Furniture,3,318.26,East,10433
2023-05-08,1003,Toys,4,698.62,South,10002
2023-01-16,1038,Clothing,6,32.72,North,10431
2023-05-09,1028,Books,5,197.3,West,10251
2023-08-01,1021,Electronics,5,516.79,South,10153
2023-12-16,1008,Clothing,1,944.05,South,10228
2023-06-26,1007,Clothing,1,508.72,South,10183
2023-12-14,1038,Electronics,5,402.44,West,10449
2023-05-31,1016,Toys,3,43.41,South,10041
2023-07-14,1007,Clothing,10,355.35,East,10121
2023-05-09,1020,Clothing,3,187.22,North,10407
2023-08-22,1005,Clothing,4,906.23,West,10147
2023-11-29,1024,Furniture,3,376.92,South,10322
2023-01-02,1044,Clothing,1,194.9,South,10249
2023-12-16,1038,Clothing,4,950.92,North,10302
2023-12-25,1021,Furniture,2,893.12,North,10314
2023-12-22,1008,Toys,8,46.26,North,10352
2023-05-04,1029,Toys,7,506.87,North,10233
2023-02-02,1004,Electronics,6,151.49,East,10206
2023-03-26,1002,Furniture,1,818.4,South,10383
2023-09-05,1041,Toys,6,822.23,North,10366
2023-09-26,1023,Books,7,724.05,South,10255
2023-02-25,1007,Clothing,8,519.68,South,10283
2023-07-11,1012,Furniture,2,725.17,North,10053
2023-05-17,1004,Books,9,584.65,South,10152
2023-02-20,1021,Toys,7,147.08,East,10357
2023-02-08,1003,Toys,10,92.34,West,10294
2023-11-11,1011,Furniture,6,775.23,North,10292
2023-12-29,1020,Toys,6,855.33,North,10007
2023-07-09,1028,Clothing,5,175.76,East,10151
2023-09-23,1030,Clothing,2,457.81,South,10330
2023-12-13,1030,Clothing,6,662.04,West,10470
2023-04-15,1049,Books,7,302.9,East,10071
2023-06-07,1012,Electronics,6,711.37,West,10468
2023-04-19,1024,Books,7,85.32,South,10225
2023-10-31,1008,Books,9,175.58,East,10384
2023-06-05,1050,Books,3,584.9,East,10115
2023-06-07,1032,Books,10,231.5,South,10127
2023-10-28,1011,Toys,8,944.76,South,10009
2023-03-02,1026,Toys,7,135.4,East,10049
2023-09-02,1010,Furniture,4,830.9,East,10022
2023-07-30,1034,Books,1,576.15,South,10028
2023-04-08,1039,Toys,4,697.96,South,10030
2023-08-22,1036,Toys,6,401.92,South,10086
2023-08-09,1020,Books,1,802.79,West,10384
2023-08-25,1027,Books,1,742.03,North,10449
2023-02-21,1021,Books,3,736.89,South,10383
2023-02-21,1009,Electronics,7,628.02,East,10144
2023-06-04,1047,Toys,8,473.36,North,10238
2023-08-15,1011,Electronics,5,179.58,East,10294
2023-04-21,1031,Books,1,919.97,East,10380
2023-06-13,1024,Books,8,425.97,West,10059
2023-11-18,1039,Clothing,6,349.09,North,10173
2023-06-15,1019,Clothing,3,43.64,East,10004
2023-09-19,1049,Electronics,5,143.8,South,10438
2023-11-09,1012,Furniture,1,109.72,North,10287
2023-07-25,1024,Electronics,3,565.45,South,10195
2023-02-22,1002,Clothing,4,374.06,North,10317
2023-08-04,1020,Toys,7,19.4,North,10455
2023-12-30,1026,Clothing,7,531.71,East,10275
2023-06-03,1019,Furniture,3,576.49,West,10330
2023-05-31,1024,Toys,6,692.98,South,10482
2023-07-30,1025,Clothing,4,334.83,South,10413
2023-11-22,1014,Electronics,9,270.35,South,10476
2023-12-09,1025,Furniture,5,855.72,East,10046
2023-02-01,1025,Books,8,693.58,East,10010
2023-05-16,1045,Books,4,689.41,East,10044
2023-05-31,1033,Books,7,768.42,North,10298
2023-06-27,1030,Books,1,791.57,North,10351
2023-06-13,1004,Furniture,9,968.52,South,10488
2023-06-22,1010,Books,9,880.21,South,10312
2023-02-06,1020,Electronics,9,93.06,South,10047
2023-08-26,1003,Furniture,5,25.81,North,10455
2023-04-24,1015,Furniture,1,757.32,South,10267
2023-03-30,1030,Furniture,7,812.9,East,10340
2023-12-15,1033,Toys,2,598.95,West,10081
2023-02-23,1041,Electronics,9,715.04,East,10369
2023-02-25,1004,Books,4,327.31,East,10159
2023-07-14,1039,Books,1,678.49,East,10429
2023-10-26,1028,Clothing,4,705.21,South,10430
2023-01-10,1044,Books,2,92.64,North,10090
2023-06-02,1005,Clothing,4,652.46,North,10090
2023-05-11,1008,Furniture,6,900.68,North,10015
2023-05-17,1018,Clothing,1,551.03,South,10046
2023-11-25,1046,Electronics,9,302.68,East,10110
2023-08-31,1005,Electronics,10,966.23,South,10286
2023-04-23,1024,Toys,3,230.5,North,10140
2023-09-29,1026,Clothing,2,974.48,South,10004
2023-07-16,1035,Books,5,622.88,South,10176
2023-06-25,1021,Toys,6,421.37,South,10044
2023-12-17,1004,Furniture,2,480.1,West,10290
2023-04-04,1022,Toys,4,673.49,North,10493
2023-09-10,1036,Electronics,8,181.59,East,10376
2023-02-27,1023,Books,1,782.05,South,10184
2023-09-18,1050,Toys,9,781.73,West,10090
2023-04-27,1033,Furniture,7,769.51,South,10038
2023-03-30,1033,Electronics,6,780.31,East,10191
2023-04-05,1041,Books,10,619.54,South,10094
2023-12-15,1002,Furniture,1,724.5,West,10438
2023-10-15,1006,Clothing,4,622.95,East,10097
2023-01-27,1046,Furniture,2,593.76,South,10013
2023-08-01,1017,Toys,8,995.08,East,10057
2023-02-08,1016,Furniture,3,538.53,East,10261
2023-03-16,1003,Furniture,2,452.57,East,10215
2023-03-31,1048,Electronics,8,944.02,West,10291
2023-10-15,1029,Electronics,4,133.57,West,10061
2023-02-01,1029,Clothing,3,224.94,East,10244
2023-02-02,1035,Furniture,5,934.67,South,10184
2023-08-09,1007,Furniture,4,243.08,South,10333
2023-09-20,1004,Electronics,10,372.84,East,10114
2023-08-11,1031,Books,4,409.12,East,10154
2023-10-26,1003,Furniture,6,394.37,South,10429
2023-02-18,1044,Toys,4,773.57,East,10303
2023-12-04,1026,Furniture,2,157.83,South,10379
2023-06-04,1050,Clothing,3,745.31,West,10392
2023-11-10,1001,Books,5,92.81,South,10134
2023-04-28,1015,Electronics,7,353.38,West,10306
2023-08-05,1004,Books,7,636.18,West,10484
2023-07-22,1031,Clothing,2,343.29,East,10360
2023-08-04,1035,Toys,6,632.93,North,10488
2023-08-22,1021,Books,5,498.91,South,10205
2023-12-18,1045,Books,3,242.17,South,10400
2023-01-06,1007,Electronics,4,864.03,East,10275
2023-07-17,1015,Toys,4,91.87,West,10495
2023-05-04,1022,Furniture,8,845.56,North,10427
2023-05-15,1030,Electronics,8,960.2,North,10328
2023-02-07,1038,Books,6,417.16,East,10270
2023-03-30,1035,Clothing,5,187.43,West,10284
2023-01-09,1029,Clothing,2,350.77,South,10157
2023-05-11,1047,Furniture,6,808.0,East,10125
2023-12-24,1037,Furniture,8,718.95,West,10179
2023-02-15,1036,Furniture,9,375.58,South,10493
2023-07-17,1004,Toys,2,824.34,South,10291
2023-09-21,1043,Clothing,7,652.88,South,10372
2023-09-24,1028,Books,8,110.23,North,10265
2023-03-20,1031,Books,4,198.62,South,10342
2023-02-23,1005,Books,6,698.65,South,10481
2023-04-27,1042,Books,10,486.48,South,10117
2023-11-09,1048,Furniture,4,696.67,South,10283
2023-12-20,1028,Furniture,1,520.08,North,10195
2023-06-19,1037,Toys,2,944.19,North,10168
2023-01-13,1044,Furniture,3,433.7,South,10148
2023-02-19,1039,Clothing,4,140.38,West,10305
2023-09-12,1042,Furniture,1,307.13,East,10106
2023-11-17,1028,Clothing,7,396.98,North,10406
2023-02-20,1004,Books,3,477.04,West,10226
2023-03-27,1050,Furniture,8,785.04,South,10202
2023-09-21,1033,Clothing,8,137.07,West,10103
2023-06-19,1033,Electronics,10,275.77,North,10004
2023-02-08,1025,Clothing,3,102.51,East,10109
2023-01-04,1009,Furniture,8,789.07,South,10067
2023-11-27,1004,Toys,8,598.57,South,10328
2023-06-20,1019,Furniture,3,978.29,East,10049
2023-05-06,1032,Clothing,8,303.71,West,10440
2023-10-12,1022,Books,8,820.87,South,10425
2023-12-11,1030,Toys,5,60.05,South,10197
2023-08-30,1013,Clothing,2,379.98,North,10427
2023-08-11,1020,Electronics,3,855.54,West,10318
2023-08-29,1040,Electronics,6,447.93,South,10341
2023-11-22,1004,Toys,2,633.06,North,10424
2023-06-13,1001,Clothing,4,156.78,West,10112
2023-09-22,1040,Furniture,10,523.86,North,10407
2023-01-13,1034,Furniture,9,63.35,West,10145
2023-11-26,1044,Electronics,6,106.49,East,10163
2023-06-12,1032,Clothing,2,909.2,East,10403
2023-10-27,1043,Books,5,174.26,East,10006
2023-08-15,1010,Clothing,2,985.38,East,10474
2023-02-22,1044,Books,3,506.25,North,10448
2023-11-14,1009,Books,5,567.97,South,10278
2023-09-02,1043,Furniture,2,19.97,South,10333
2023-12-28,1041,Books,7,997.9,East,10196
2023-11-23,1043,Toys,10,385.15,South,10157
2023-05-05,1044,Clothing,1,376.49,North,10019
2023-03-20,1043,Furniture,1,838.16,West,10019
2023-08-08,1016,Clothing,7,525.48,East,10422
2023-02-10,1025,Toys,9,458.92,South,10087
2023-05-29,1034,Clothing,8,426.48,South,10195
2023-11-06,1021,Electronics,1,85.94,West,10255
2023-12-19,1003,Clothing,9,858.41,North,10303
2023-03-21,1031,Clothing,2,841.62,West,10476
2023-08-28,1018,Electronics,3,974.31,East,10055
2023-07-08,1043,Furniture,5,635.68,West,10348
2023-12-01,1006,Books,10,37.18,South,10201
2023-08-22,1029,Clothing,5,159.48,West,10190
2023-11-30,1025,Books,8,408.95,North,10177
2023-01-12,1021,Furniture,2,547.39,North,10055
2023-02-19,1023,Clothing,6,879.95,West,10149
2023-07-10,1032,Toys,9,252.95,East,10463
2023-12-20,1022,Books,7,787.68,North,10269
2023-10-10,1024,Books,6,754.24,North,10212
2023-08-16,1017,Electronics,6,755.04,West,10360
2023-03-03,1010,Books,4,987.33,North,10354
2023-08-23,1017,Clothing,6,578.34,West,10164
2023-04-19,1004,Clothing,10,818.18,East,10476
2023-08-07,1007,Furniture,8,916.95,East,10243
2023-02-22,1041,Toys,1,108.32,West,10022
2023-02-25,1030,Furniture,10,947.43,South,10042
2023-05-06,1022,Furniture,7,866.65,South,10362
2023-09-02,1046,Clothing,10,316.32,South,10329
2023-02-13,1049,Electronics,5,408.51,South,10163
2023-02-27,1013,Electronics,8,904.27,North,10030
2023-05-13,1035,Electronics,2,255.87,South,10281
2023-12-05,1015,Furniture,9,870.99,West,10324
2023-04-13,1023,Furniture,4,282.03,East,10388
2023-07-25,1012,Furniture,2,947.1,West,10451
2023-03-28,1041,Toys,1,794.33,North,10028
2023-10-05,1035,Electronics,5,490.69,North,10473
2023-12-16,1016,Clothing,6,100.86,South,10331
2023-12-26,1025,Toys,2,529.45,North,10380
2023-05-18,1012,Toys,4,477.81,West,10040
2023-12-12,1042,Clothing,1,560.38,South,10145
2023-04-03,1047,Furniture,9,932.14,East,10281
2023-09-28,1009,Furniture,1,308.81,East,10137
2023-12-21,1037,Electronics,2,464.3,West,10308
2023-05-12,1050,Toys,4,59.72,North,10059
2023-10-22,1043,Electronics,2,697.31,West,10100
2023-12-14,1001,Electronics,7,53.02,West,10388
2023-06-25,1009,Toys,10,746.99,South,10244
2023-02-15,1046,Books,1,608.78,East,10379
2023-06-27,1032,Furniture,9,679.61,South,10327
2023-03-20,1019,Furniture,4,422.48,West,10130
2023-04-02,1021,Clothing,5,229.81,South,10340
2023-02-20,1004,Electronics,2,667.26,South,10140
2023-05-23,1039,Toys,2,587.02,North,10368
2023-10-17,1047,Electronics,8,183.44,West,10163
2023-04-06,1050,Clothing,4,231.25,North,10221
2023-01-06,1018,Toys,4,605.95,North,10040
2023-04-26,1034,Furniture,4,84.91,South,10456
2023-05-21,1036,Electronics,10,275.06,East,10153
2023-11-30,1033,Books,5,111.2,East,10462
2023-07-20,1035,Toys,7,259.83,West,10009
2023-04-25,1046,Electronics,5,685.86,West,10120
2023-06-13,1037,Books,9,838.05,West,10200
2023-01-12,1011,Books,6,943.19,West,10246
2023-08-14,1029,Furniture,8,262.1,South,10210
2023-02-15,1030,Toys,6,322.68,East,10072
2023-06-27,1032,Clothing,5,89.35,West,10345
2023-08-06,1043,Books,8,418.8,East,10251
2023-04-23,1014,Furniture,10,578.43,East,10305
2023-06-29,1025,Electronics,3,531.81,North,10224
2023-08-31,1001,Electronics,6,423.47,South,10226
2023-05-16,1025,Clothing,6,417.59,North,10363
2023-02-08,1004,Toys,6,474.05,North,10106
2023-11-26,1026,Toys,2,287.65,West,10293
2023-03-03,1002,Books,1,661.72,North,10080
2023-05-14,1050,Toys,3,845.2,North,10211
2023-09-15,1045,Toys,2,926.64,East,10206
2023-04-23,1014,Books,1,15.31,South,10453
2023-02-23,1049,Clothing,5,817.76,South,10195
2023-04-19,1004,Books,7,533.32,East,10421
2023-09-09,1005,Electronics,10,657.2,South,10452
2023-02-28,1007,Clothing,3,588.51,East,10122
2023-04-20,1029,Furniture,4,252.53,West,10463
2023-09-19,1035,Toys,3,116.98,West,10297
2023-12-08,1043,Furniture,5,683.04,South,10259
2023-01-25,1043,Electronics,10,370.38,East,10011
2023-06-02,1047,Furniture,4,79.47,North,10100
2023-02-14,1017,Books,2,902.43,West,10123
2023-05-12,1043,Electronics,8,492.97,East,10177
2023-02-20,1003,Books,4,51.81,East,10418
2023-06-17,1018,Electronics,1,339.92,West,10397
2023-04-22,1015,Electronics,7,628.27,West,10333
2023-02-22,1017,Toys,2,115.83,South,10254
2023-10-23,1044,Clothing,3,754.62,East,10057
2023-03-25,1046,Furniture,10,242.91,South,10387
2023-10-22,1016,Books,2,777.22,North,10024
2023-11-11,1033,Clothing,10,524.61,West,10468
2023-11-06,1030,Furniture,9,997.03,West,10089
2023-03-28,1035,Electronics,4,665.83,South,10243
2023-02-01,1043,Clothing,6,715.64,South,10467
2023-03-08,1027,Clothing,5,938.26,West,10406
2023-04-23,1040,Toys,8,21.63,East,10403
2023-03-07,1037,Furniture,2,94.15,South,10120
2023-11-26,1040,Furniture,4,304.97,East,10423
2023-08-11,1039,Furniture,6,757.97,South,10487
2023-09-18,1001,Furniture,9,26.11,North,10138
2023-11-08,1031,Books,3,373.12,South,10372
2023-12-07,1046,Furniture,1,675.28,East,10212
2023-05-26,1006,Toys,7,301.96,East,10267
2023-01-09,1033,Toys,4,273.42,South,10415
2023-09-05,1004,Electronics,1,179.07,West,10003
2023-07-02,1039,Furniture,7,473.08,North,10147
2023-02-21,1019,Toys,4,736.62,South,10448
2023-06-03,1029,Books,9,958.52,South,10245
2023-11-17,1012,Furniture,4,971.96,East,10346
2023-12-22,1018,Toys,3,388.16,East,10132
2023-11-25,1043,Furniture,9,200.26,East,10307
2023-04-29,1030,Furniture,2,547.44,West,10385
2023-05-15,1001,Electronics,7,737.12,South,10183
2023-12-28,1022,Clothing,8,533.54,South,10443
2023-06-02,1008,Electronics,8,395.63,North,10311
2023-01-17,1021,Electronics,8,286.65,South,10247
2023-11-02,1002,Furniture,8,107.05,South,10281
2023-02-13,1014,Clothing,9,746.1,North,10478
2023-03-18,1028,Clothing,7,580.56,East,10419
2023-04-22,1011,Electronics,1,678.76,West,10364
2023-06-26,1041,Electronics,3,887.22,West,10289
2023-04-16,1024,Books,1,309.83,North,10369
2023-05-23,1009,Books,9,607.09,North,10032
2023-12-14,1021,Books,10,640.05,East,10331
2023-05-16,1010,Electronics,8,707.95,West,10054
2023-03-05,1005,Electronics,8,487.88,South,10351
2023-04-19,1013,Books,3,695.01,West,10460
2023-12-03,1042,Furniture,8,277.34,West,10050
2023-08-25,1004,Furniture,6,770.8,East,10205
2023-05-10,1032,Books,2,409.72,West,10313
2023-04-04,1034,Electronics,7,58.71,West,10401
2023-05-01,1049,Furniture,6,550.42,West,10008
2023-07-21,1018,Clothing,5,651.77,South,10047
2023-10-11,1014,Electronics,10,343.1,North,10393
2023-08-02,1006,Clothing,6,682.84,West,10451
2023-03-09,1007,Clothing,3,694.38,West,10288
2023-12-16,1002,Books,2,114.47,East,10462
2023-01-30,1049,Electronics,8,350.15,North,10137
2023-06-17,1043,Clothing,3,816.39,North,10428
2023-10-31,1034,Electronics,4,517.02,West,10053
2023-03-15,1048,Electronics,8,61.07,West,10095
2023-08-24,1036,Furniture,7,788.85,South,10239
2023-05-10,1037,Clothing,1,86.05,West,10186
2023-07-13,1010,Books,3,227.41,East,10133
2023-09-23,1006,Electronics,6,142.53,North,10173
2023-11-24,1014,Toys,7,138.51,West,10497
2023-02-20,1046,Furniture,4,379.3,East,10292
2023-05-10,1014,Furniture,9,577.81,North,10458
2023-08-21,1039,Electronics,3,700.22,East,10469
2023-10-24,1017,Furniture,9,812.41,North,10388
2023-10-18,1048,Clothing,1,519.86,South,10054
2023-06-29,1040,Books,3,400.92,South,10237
2023-03-15,1009,Electronics,8,337.82,West,10372
2023-03-22,1003,Electronics,4,895.94,North,10365
2023-08-31,1017,Books,4,994.63,North,10075
2023-01-11,1042,Books,1,38.24,East,10206
2023-01-24,1045,Furniture,3,397.08,East,10323
2023-12-21,1043,Furniture,6,310.5,North,10292
2023-03-28,1024,Books,6,845.28,East,10495
2023-12-01,1046,Books,1,500.55,West,10272
2023-08-17,1050,Books,6,528.05,West,10449
2023-04-24,1010,Furniture,7,326.7,West,10332
2023-04-23,1033,Toys,4,109.15,South,10291
2023-11-07,1032,Furniture,6,715.49,South,10356
2023-12-13,1010,Electronics,3,888.9,West,10378
